context,id,artist,title,x_norm,y_norm,z_norm,x_role_0_3,y_crowd_0_2,z_fit_0_10,membership,dominant_context,mean_confidence,bpm,key,duration,genre
late-night-warehouse,55,Overmono,So U Kno (Original Mix),0.7083,0.5,0.7,2.125,1,7,edge,afterglow,8,130.00,4A,05:43,Dance / Pop
